customer_id,age,city,account_type,balance,monthly_income,credit_score,transaction_amount,merchant_category,risk_bucket,transaction_date,default_flag
1754,50,Pune,Savings,,55075.0,582.0,35213.0,Shopping,Low,2024-02-01 10:00:00,0
1755,62,Delhi,Current,674700.0,71914.0,528.0,39686.0,Shopping,High,2024-02-01 11:00:00,0
1756,37,Bangalore,Savings,600611.0,86519.0,579.0,29055.0,Travel,Medium,2024-02-01 12:00:00,0
1757,25,Mumbai,Savings,456161.0,46944.0,589.0,17893.0,Shopping,High,2024-02-01 13:00:00,0
1758,49,Pune,Current,429628.0,67625.0,346.0,36709.0,Utilities,Low,2024-02-01 14:00:00,0
1759,24,Hyderabad,Savings,596694.0,57281.0,513.0,25009.0,Shopping,High,2024-02-01 15:00:00,0
1760,30,Bangalore,Savings,393906.0,72362.0,323.0,33230.0,Travel,High,2024-02-01 16:00:00,0
1761,37,Pune,Current,518805.0,90189.0,620.0,-845.0,Shopping,Low,2024-02-01 17:00:00,0
1762,30,Delhi,Current,674210.0,55193.0,573.0,30364.0,Utilities,Low,2024-02-01 18:00:00,0
1763,37,Delhi,Savings,378311.0,26603.0,612.0,17337.0,Utilities,Medium,2024-02-01 19:00:00,0
1764,40,Delhi,Savings,555290.0,74878.0,,44840.0,Travel,Low,2024-02-01 20:00:00,0
1765,44,Delhi,Current,547359.0,43346.0,,32477.0,Travel,Medium,2024-02-01 21:00:00,1
1766,25,Hyderabad,Savings,,57138.0,769.0,27878.0,Travel,High,2024-02-01 22:00:00,0
1767,54,Bangalore,Savings,424432.0,75741.0,415.0,30836.0,Travel,High,2024-02-01 23:00:00,0
1768,26,Mumbai,Savings,,65948.0,341.0,13019.0,Shopping,Medium,2024-02-02 00:00:00,0
1769,22,Hyderabad,Current,410365.0,57966.0,678.0,44479.0,Shopping,Low,2024-02-02 01:00:00,1
1770,33,Hyderabad,Savings,228194.0,,505.0,48896.0,Utilities,Low,2024-02-02 02:00:00,0
1771,63,Mumbai,Savings,596080.0,2002.0,,29715.0,Travel,High,2024-02-02 03:00:00,0
1772,63,Mumbai,Current,319804.0,73966.0,579.0,44085.0,Travel,Medium,2024-02-02 04:00:00,0
1773,31,Delhi,Savings,603782.0,54941.0,417.0,18170.0,Shopping,High,2024-02-02 05:00:00,0
1774,43,Hyderabad,Savings,700235.0,90267.0,536.0,15435.0,Travel,High,2024-02-02 06:00:00,0
1775,36,Pune,Current,594462.0,67961.0,608.0,25491.0,Utilities,Low,2024-02-02 07:00:00,0
1776,51,Mumbai,Current,660712.0,49177.0,755.0,30219.0,Utilities,Medium,2024-02-02 08:00:00,0
1777,31,Mumbai,Current,803007.0,81337.0,774.0,20272.0,Travel,High,2024-02-02 09:00:00,0
1778,36,Bangalore,Current,645014.0,83023.0,399.0,31453.0,Utilities,Low,2024-02-02 10:00:00,0
1779,28,Pune,Savings,549586.0,55619.0,560.0,28677.0,Utilities,High,2024-02-02 11:00:00,0
1780,24,Pune,Savings,,,604.0,13020.0,Shopping,High,2024-02-02 12:00:00,0
1781,60,Mumbai,Current,763216.0,48894.0,653.0,31226.0,Utilities,Low,2024-02-02 13:00:00,1
1782,24,Delhi,Current,765316.0,63193.0,585.0,35362.0,Travel,Low,2024-02-02 14:00:00,0
1783,45,Bangalore,Savings,426178.0,71428.0,627.0,27058.0,Travel,Medium,2024-02-02 15:00:00,1
1784,23,Pune,Current,296897.0,75696.0,402.0,38832.0,Utilities,High,2024-02-02 16:00:00,0
1785,52,Mumbai,Savings,417021.0,72430.0,362.0,10391.0,Travel,Medium,2024-02-02 17:00:00,0
1786,23,Pune,Current,605546.0,53347.0,581.0,30615.0,Shopping,Low,2024-02-02 18:00:00,0
1787,47,Bangalore,Savings,523874.0,81874.0,740.0,10957.0,Utilities,Low,2024-02-02 19:00:00,0
1788,49,Bangalore,Current,469028.0,57511.0,592.0,11631.0,Utilities,High,2024-02-02 20:00:00,0
1789,52,Hyderabad,Current,584072.0,48619.0,306.0,17429.0,Utilities,Medium,2024-02-02 21:00:00,0
1790,39,Mumbai,Savings,279379.0,48913.0,391.0,13695.0,Travel,Medium,2024-02-02 22:00:00,0
1791,41,Bangalore,Current,521175.0,98800.0,489.0,18424.0,Travel,High,2024-02-02 23:00:00,0
1792,25,Hyderabad,Savings,667769.0,45160.0,775.0,22430.0,Utilities,High,2024-02-03 00:00:00,0
1793,38,Hyderabad,Savings,582397.0,85833.0,810.0,35046.0,Travel,Medium,2024-02-03 01:00:00,0
1794,48,Pune,Savings,603771.0,,761.0,21146.0,Travel,Low,2024-02-03 02:00:00,0
1795,62,Pune,Savings,739606.0,69758.0,352.0,5972.0,Utilities,Low,2024-02-03 03:00:00,0
1796,42,Hyderabad,Savings,490079.0,65942.0,785.0,38681.0,Utilities,High,2024-02-03 04:00:00,1
1797,41,Pune,Current,402036.0,92425.0,789.0,14955.0,Travel,Medium,2024-02-03 05:00:00,0
1798,26,Bangalore,Current,678427.0,46912.0,663.0,24295.0,Utilities,Medium,2024-02-03 06:00:00,1
1799,21,Delhi,Savings,675668.0,41387.0,411.0,30358.0,Utilities,Medium,2024-02-03 07:00:00,0
1800,25,Bangalore,Current,583744.0,57670.0,,27395.0,Utilities,Low,2024-02-03 08:00:00,0
1801,61,Hyderabad,Savings,475944.0,93296.0,306.0,38130.0,Utilities,Low,2024-02-03 09:00:00,0
1802,32,Hyderabad,Current,500207.0,42317.0,496.0,30748.0,Travel,Medium,2024-02-03 10:00:00,0
1803,46,Bangalore,Current,308484.0,8232.0,666.0,14664.0,Utilities,Medium,2024-02-03 11:00:00,0
1804,54,Pune,Current,666942.0,61195.0,549.0,51143.0,Shopping,High,2024-02-03 12:00:00,0
1805,34,Pune,Current,661648.0,78990.0,,27332.0,Utilities,High,2024-02-03 13:00:00,1
1806,46,Hyderabad,Savings,303248.0,39724.0,679.0,23232.0,Shopping,Medium,2024-02-03 14:00:00,0
1807,47,Mumbai,Savings,630145.0,76959.0,770.0,36567.0,Utilities,Medium,2024-02-03 15:00:00,0
1808,29,Pune,Current,560615.0,39282.0,754.0,27993.0,Shopping,Low,2024-02-03 16:00:00,0
1809,46,Bangalore,Current,,57069.0,665.0,29791.0,Shopping,Medium,2024-02-03 17:00:00,0
1810,42,Pune,Savings,319100.0,75054.0,,54906.0,Utilities,High,2024-02-03 18:00:00,0
1811,50,Bangalore,Current,556024.0,36251.0,,21699.0,Utilities,Low,2024-02-03 19:00:00,1
1812,63,Hyderabad,Savings,440344.0,63630.0,357.0,21187.0,Utilities,High,2024-02-03 20:00:00,1
1813,37,Pune,Savings,772992.0,84299.0,820.0,26399.0,Shopping,High,2024-02-03 21:00:00,1
1814,46,Bangalore,Savings,642890.0,69479.0,603.0,37858.0,Travel,Low,2024-02-03 22:00:00,1
1815,56,Hyderabad,Current,571054.0,45587.0,414.0,6922.0,Travel,High,2024-02-03 23:00:00,0
1816,21,Mumbai,Savings,578462.0,90374.0,509.0,1413.0,Utilities,Medium,2024-02-04 00:00:00,0
1817,28,Bangalore,Current,699630.0,73168.0,340.0,17955.0,Travel,High,2024-02-04 01:00:00,0
1818,55,Mumbai,Savings,626978.0,22791.0,472.0,5393.0,Travel,Low,2024-02-04 02:00:00,1
1819,35,Mumbai,Current,574965.0,77285.0,533.0,19902.0,Utilities,Low,2024-02-04 03:00:00,0
1820,42,Delhi,Current,,48573.0,702.0,31030.0,Shopping,Low,2024-02-04 04:00:00,0
1821,34,Pune,Current,959292.0,63931.0,338.0,14311.0,Utilities,High,2024-02-04 05:00:00,0
1822,46,Bangalore,Savings,334523.0,,418.0,7878.0,Travel,Medium,2024-02-04 06:00:00,0
1823,48,Mumbai,Savings,453119.0,49008.0,,25832.0,Shopping,Low,2024-02-04 07:00:00,0
1824,43,Delhi,Current,251791.0,27088.0,635.0,35351.0,Travel,Medium,2024-02-04 08:00:00,1
1825,34,Hyderabad,Current,580820.0,90111.0,838.0,4660.0,Shopping,Low,2024-02-04 09:00:00,0
1826,44,Bangalore,Current,522667.0,83292.0,373.0,34843.0,Travel,Medium,2024-02-04 10:00:00,0
1827,22,Mumbai,Savings,614791.0,58255.0,490.0,34808.0,Utilities,Medium,2024-02-04 11:00:00,0
1828,46,Pune,Savings,239140.0,77068.0,623.0,36449.0,Travel,Medium,2024-02-04 12:00:00,0
1829,34,Delhi,Savings,666936.0,52612.0,446.0,39622.0,Travel,Low,2024-02-04 13:00:00,0
1830,27,Mumbai,Savings,378885.0,61939.0,583.0,51424.0,Shopping,High,2024-02-04 14:00:00,0
1831,23,Pune,Current,477649.0,57114.0,512.0,20727.0,Travel,High,2024-02-04 15:00:00,0
1832,43,Mumbai,Current,639736.0,53421.0,693.0,26315.0,Utilities,High,2024-02-04 16:00:00,0
1833,63,Bangalore,Savings,539190.0,67186.0,638.0,20003.0,Utilities,Medium,2024-02-04 17:00:00,0
1834,38,Bangalore,Savings,549791.0,35836.0,321.0,25024.0,Utilities,Low,2024-02-04 18:00:00,0
1835,58,Bangalore,Current,619877.0,54968.0,404.0,43394.0,Shopping,Medium,2024-02-04 19:00:00,0
1836,55,Delhi,Savings,564319.0,66290.0,765.0,8860.0,Shopping,Low,2024-02-04 20:00:00,0
1837,35,Bangalore,Savings,448834.0,96762.0,758.0,14667.0,Travel,Medium,2024-02-04 21:00:00,0
1838,45,Pune,Savings,475030.0,36649.0,731.0,41526.0,Travel,Low,2024-02-04 22:00:00,0
1839,57,Mumbai,Savings,531782.0,70411.0,,37240.0,Travel,Low,2024-02-04 23:00:00,0
1840,48,Hyderabad,Savings,365667.0,72603.0,678.0,20642.0,Shopping,Low,2024-02-05 00:00:00,1
1841,30,Pune,Savings,649401.0,22466.0,521.0,35253.0,Shopping,Medium,2024-02-05 01:00:00,0
1842,59,Pune,Current,543298.0,68211.0,557.0,29095.0,Travel,High,2024-02-05 02:00:00,0
1843,37,Bangalore,Savings,511216.0,77606.0,666.0,43003.0,Shopping,Medium,2024-02-05 03:00:00,0
1844,59,Delhi,Savings,678874.0,71773.0,648.0,25894.0,Shopping,Medium,2024-02-05 04:00:00,0
1845,42,Mumbai,Current,481983.0,58321.0,524.0,37308.0,Utilities,Low,2024-02-05 05:00:00,0
1846,46,Delhi,Current,472637.0,66665.0,535.0,56704.0,Utilities,Low,2024-02-05 06:00:00,0
1847,64,Mumbai,Current,,63397.0,482.0,32177.0,Travel,High,2024-02-05 07:00:00,0
1848,45,Mumbai,Savings,551460.0,26211.0,743.0,25592.0,Travel,High,2024-02-05 08:00:00,0
1849,37,Delhi,Current,546268.0,63866.0,305.0,33669.0,Utilities,Low,2024-02-05 09:00:00,0
1850,33,Pune,Savings,400057.0,52659.0,535.0,20617.0,Shopping,High,2024-02-05 10:00:00,0
1851,40,Mumbai,Savings,473346.0,45904.0,426.0,53656.0,Travel,High,2024-02-05 11:00:00,0
1852,45,Delhi,Savings,401060.0,109699.0,403.0,27161.0,Travel,Low,2024-02-05 12:00:00,0
1853,24,Mumbai,Current,394270.0,85052.0,779.0,21725.0,Travel,Medium,2024-02-05 13:00:00,1
1854,30,Hyderabad,Current,240515.0,36997.0,454.0,14972.0,Shopping,High,2024-02-05 14:00:00,0
1855,23,Pune,Current,465363.0,66933.0,556.0,38167.0,Utilities,Low,2024-02-05 15:00:00,0
1856,61,Bangalore,Current,244668.0,89161.0,534.0,35406.0,Travel,High,2024-02-05 16:00:00,0
1857,38,Mumbai,Current,430578.0,30076.0,799.0,19032.0,Utilities,High,2024-02-05 17:00:00,0
1858,56,Hyderabad,Savings,408096.0,61540.0,588.0,31917.0,Utilities,Low,2024-02-05 18:00:00,0
1859,42,Bangalore,Savings,657784.0,62481.0,809.0,6897.0,Shopping,High,2024-02-05 19:00:00,0
1860,54,Bangalore,Savings,347760.0,34510.0,597.0,27220.0,Shopping,High,2024-02-05 20:00:00,1
1861,28,Mumbai,Savings,385822.0,67591.0,436.0,30433.0,Shopping,High,2024-02-05 21:00:00,1
1862,60,Delhi,Current,,82325.0,675.0,45488.0,Shopping,Medium,2024-02-05 22:00:00,0
1863,64,Mumbai,Current,412978.0,90161.0,386.0,15750.0,Shopping,Medium,2024-02-05 23:00:00,0
1864,39,Hyderabad,Savings,705388.0,55013.0,718.0,9660.0,Shopping,High,2024-02-06 00:00:00,0
1865,62,Bangalore,Current,,110033.0,498.0,14255.0,Travel,Low,2024-02-06 01:00:00,0
1866,61,Mumbai,Current,443089.0,18841.0,762.0,8961.0,Utilities,High,2024-02-06 02:00:00,0
1867,57,Delhi,Savings,549810.0,67124.0,736.0,41040.0,Shopping,High,2024-02-06 03:00:00,0
1868,26,Mumbai,Savings,632178.0,31754.0,,43584.0,Travel,Medium,2024-02-06 04:00:00,0
1869,46,Pune,Current,442964.0,61804.0,580.0,28843.0,Utilities,Medium,2024-02-06 05:00:00,0
1870,54,Delhi,Current,212285.0,49562.0,622.0,39656.0,Shopping,Medium,2024-02-06 06:00:00,0
1871,26,Hyderabad,Savings,477484.0,70138.0,451.0,26608.0,Shopping,High,2024-02-06 07:00:00,0
1872,57,Bangalore,Savings,702804.0,57462.0,601.0,23859.0,Travel,High,2024-02-06 08:00:00,1
1873,53,Mumbai,Savings,,43480.0,577.0,21004.0,Utilities,Low,2024-02-06 09:00:00,0
1874,42,Delhi,Current,535463.0,44794.0,307.0,21275.0,Shopping,High,2024-02-06 10:00:00,0
1875,41,Pune,Savings,340547.0,98649.0,534.0,6426.0,Utilities,High,2024-02-06 11:00:00,0
1876,26,Delhi,Savings,325149.0,68870.0,601.0,28171.0,Travel,Medium,2024-02-06 12:00:00,0
1877,26,Pune,Current,502706.0,25957.0,337.0,24516.0,Shopping,Medium,2024-02-06 13:00:00,0
1878,24,Hyderabad,Current,286043.0,71016.0,435.0,33944.0,Utilities,Medium,2024-02-06 14:00:00,1
1879,50,Bangalore,Current,617204.0,56106.0,720.0,26122.0,Travel,Medium,2024-02-06 15:00:00,0
1880,31,Hyderabad,Current,373003.0,60092.0,518.0,23048.0,Travel,Medium,2024-02-06 16:00:00,1
1881,50,Mumbai,Current,496301.0,76398.0,647.0,14546.0,Shopping,Low,2024-02-06 17:00:00,0
1882,51,Delhi,Savings,217135.0,,845.0,25866.0,Utilities,Low,2024-02-06 18:00:00,0
1883,44,Pune,Savings,440930.0,,378.0,33859.0,Shopping,Low,2024-02-06 19:00:00,1
1884,29,Pune,Current,322121.0,59405.0,572.0,11280.0,Shopping,Medium,2024-02-06 20:00:00,0
1885,23,Delhi,Current,151707.0,49078.0,460.0,26050.0,Utilities,Medium,2024-02-06 21:00:00,1
1886,51,Delhi,Current,581276.0,71937.0,607.0,27797.0,Utilities,Medium,2024-02-06 22:00:00,0
1887,60,Mumbai,Current,746174.0,55354.0,673.0,16383.0,Utilities,Low,2024-02-06 23:00:00,1
1888,57,Hyderabad,Current,669421.0,60585.0,308.0,17946.0,Travel,Medium,2024-02-07 00:00:00,0
1889,56,Pune,Savings,602254.0,54594.0,743.0,27767.0,Travel,Low,2024-02-07 01:00:00,0
1890,44,Mumbai,Savings,437882.0,57878.0,412.0,11399.0,Utilities,Medium,2024-02-07 02:00:00,0
1891,51,Hyderabad,Savings,620884.0,94093.0,504.0,29199.0,Travel,High,2024-02-07 03:00:00,0
1892,26,Mumbai,Savings,683578.0,107815.0,704.0,14256.0,Shopping,Low,2024-02-07 04:00:00,1
1893,22,Pune,Current,520523.0,67542.0,496.0,37754.0,Utilities,High,2024-02-07 05:00:00,0
1894,40,Delhi,Savings,322346.0,58001.0,414.0,53054.0,Shopping,Low,2024-02-07 06:00:00,0
1895,48,Delhi,Current,425092.0,28087.0,420.0,14671.0,Utilities,Medium,2024-02-07 07:00:00,0
1896,31,Hyderabad,Current,755404.0,44792.0,364.0,31410.0,Shopping,Medium,2024-02-07 08:00:00,0
1897,24,Bangalore,Current,488788.0,57465.0,575.0,16279.0,Utilities,High,2024-02-07 09:00:00,0
1898,35,Hyderabad,Savings,1287.0,45699.0,538.0,37491.0,Shopping,Medium,2024-02-07 10:00:00,0
1899,26,Bangalore,Current,279661.0,,601.0,9817.0,Utilities,Low,2024-02-07 11:00:00,1
1900,50,Mumbai,Savings,436333.0,91508.0,691.0,30767.0,Utilities,Medium,2024-02-07 12:00:00,0
1901,58,Mumbai,Savings,655374.0,60576.0,821.0,14524.0,Travel,Medium,2024-02-07 13:00:00,0
1902,22,Pune,Current,459032.0,62364.0,668.0,22516.0,Shopping,Low,2024-02-07 14:00:00,0
1903,35,Bangalore,Current,658165.0,46516.0,532.0,12628.0,Travel,High,2024-02-07 15:00:00,0
1904,31,Pune,Current,421076.0,83551.0,494.0,34868.0,Shopping,High,2024-02-07 16:00:00,0
1905,28,Delhi,Savings,205356.0,55748.0,311.0,14956.0,Travel,Medium,2024-02-07 17:00:00,0
1906,46,Bangalore,Current,426266.0,49583.0,476.0,31624.0,Utilities,Low,2024-02-07 18:00:00,0
1907,64,Hyderabad,Savings,551742.0,,516.0,20871.0,Travel,High,2024-02-07 19:00:00,1
1908,25,Delhi,Current,539293.0,58778.0,,23626.0,Travel,High,2024-02-07 20:00:00,0
1909,26,Delhi,Current,311734.0,48959.0,745.0,26773.0,Utilities,Medium,2024-02-07 21:00:00,0
1910,46,Hyderabad,Savings,447321.0,93692.0,463.0,15858.0,Travel,Low,2024-02-07 22:00:00,0
1911,24,Delhi,Savings,902701.0,96878.0,,27524.0,Utilities,High,2024-02-07 23:00:00,0
1912,39,Bangalore,Savings,315010.0,35294.0,517.0,43364.0,Shopping,Medium,2024-02-08 00:00:00,0
1913,40,Pune,Savings,599109.0,37557.0,659.0,15663.0,Travel,Medium,2024-02-08 01:00:00,0
1914,53,Delhi,Savings,185499.0,54474.0,684.0,39062.0,Utilities,Medium,2024-02-08 02:00:00,0
1915,40,Bangalore,Savings,629569.0,43679.0,355.0,42977.0,Utilities,Medium,2024-02-08 03:00:00,0
1916,32,Mumbai,Current,366151.0,64348.0,417.0,15206.0,Travel,High,2024-02-08 04:00:00,0
1917,21,Bangalore,Current,560313.0,53468.0,552.0,7539.0,Shopping,Low,2024-02-08 05:00:00,0
1918,46,Pune,Savings,306271.0,65611.0,479.0,28624.0,Travel,Medium,2024-02-08 06:00:00,1
1919,34,Bangalore,Current,543628.0,80322.0,714.0,18431.0,Utilities,Medium,2024-02-08 07:00:00,0
1920,58,Hyderabad,Savings,363702.0,38716.0,534.0,47423.0,Shopping,High,2024-02-08 08:00:00,0
1921,57,Pune,Current,392743.0,79904.0,379.0,25418.0,Travel,Medium,2024-02-08 09:00:00,0
1922,31,Mumbai,Current,566298.0,,321.0,15374.0,Utilities,Medium,2024-02-08 10:00:00,0
1923,56,Hyderabad,Savings,435442.0,102970.0,776.0,11234.0,Travel,Low,2024-02-08 11:00:00,0
1924,33,Bangalore,Savings,557057.0,92420.0,739.0,38079.0,Shopping,Medium,2024-02-08 12:00:00,0
1925,63,Pune,Savings,471374.0,57738.0,392.0,18146.0,Shopping,High,2024-02-08 13:00:00,0
1926,23,Mumbai,Current,510124.0,40728.0,491.0,25526.0,Shopping,Low,2024-02-08 14:00:00,0
1927,53,Hyderabad,Savings,566763.0,,402.0,36470.0,Shopping,High,2024-02-08 15:00:00,0
1928,26,Mumbai,Current,447497.0,77473.0,695.0,19189.0,Shopping,Low,2024-02-08 16:00:00,0
1929,30,Bangalore,Savings,350593.0,59392.0,306.0,24449.0,Travel,Low,2024-02-08 17:00:00,1
1930,25,Mumbai,Current,420153.0,78537.0,530.0,24801.0,Shopping,Medium,2024-02-08 18:00:00,0
1931,43,Delhi,Current,679271.0,104085.0,,33200.0,Shopping,Medium,2024-02-08 19:00:00,1
1932,30,Hyderabad,Savings,517426.0,44592.0,389.0,32089.0,Utilities,Medium,2024-02-08 20:00:00,0
1933,64,Mumbai,Current,373265.0,35397.0,531.0,22359.0,Shopping,High,2024-02-08 21:00:00,1
1934,22,Bangalore,Current,560234.0,63851.0,756.0,25764.0,Utilities,Medium,2024-02-08 22:00:00,0
1935,33,Bangalore,Savings,570247.0,82895.0,,20539.0,Utilities,Medium,2024-02-08 23:00:00,0
1936,60,Mumbai,Current,578000.0,41191.0,653.0,7269.0,Utilities,Low,2024-02-09 00:00:00,0
1937,22,Bangalore,Savings,353324.0,60692.0,632.0,28091.0,Travel,Medium,2024-02-09 01:00:00,0
1938,40,Pune,Savings,397641.0,87401.0,738.0,47706.0,Travel,Medium,2024-02-09 02:00:00,0
1939,21,Pune,Savings,398476.0,27342.0,674.0,14395.0,Utilities,Medium,2024-02-09 03:00:00,0
1940,57,Pune,Savings,445903.0,64706.0,591.0,15724.0,Travel,Medium,2024-02-09 04:00:00,1
1941,29,Delhi,Current,580838.0,,644.0,14551.0,Shopping,Low,2024-02-09 05:00:00,0
1942,37,Mumbai,Current,544428.0,62483.0,727.0,33695.0,Travel,Medium,2024-02-09 06:00:00,0
1943,29,Delhi,Current,556283.0,74196.0,429.0,30382.0,Shopping,Low,2024-02-09 07:00:00,0
1944,31,Bangalore,Savings,703103.0,64416.0,440.0,23098.0,Shopping,High,2024-02-09 08:00:00,0
1945,35,Delhi,Current,603334.0,39796.0,714.0,13984.0,Travel,Medium,2024-02-09 09:00:00,0
1946,44,Bangalore,Current,478730.0,49975.0,392.0,26109.0,Travel,Medium,2024-02-09 10:00:00,0
1947,58,Bangalore,Savings,322417.0,88532.0,583.0,6225.0,Utilities,Medium,2024-02-09 11:00:00,0
1948,55,Hyderabad,Savings,392818.0,66579.0,522.0,26721.0,Travel,Low,2024-02-09 12:00:00,0
1949,50,Pune,Current,460744.0,76806.0,762.0,35458.0,Travel,Medium,2024-02-09 13:00:00,1
1950,51,Bangalore,Savings,624369.0,65006.0,844.0,9986.0,Travel,Medium,2024-02-09 14:00:00,0
1951,25,Hyderabad,Savings,495900.0,76182.0,575.0,6610.0,Shopping,High,2024-02-09 15:00:00,1
1952,64,Pune,Savings,401571.0,52077.0,439.0,43953.0,Shopping,Low,2024-02-09 16:00:00,0
1953,34,Bangalore,Savings,390066.0,44650.0,656.0,17659.0,Shopping,Low,2024-02-09 17:00:00,0
1954,31,Bangalore,Current,489563.0,75274.0,322.0,38631.0,Utilities,High,2024-02-09 18:00:00,0
1955,29,Delhi,Savings,633498.0,82547.0,569.0,23152.0,Utilities,Low,2024-02-09 19:00:00,0
1956,54,Delhi,Savings,738653.0,41714.0,632.0,23057.0,Utilities,Medium,2024-02-09 20:00:00,0
1957,32,Pune,Savings,469135.0,48481.0,384.0,30261.0,Shopping,Medium,2024-02-09 21:00:00,0
1958,55,Bangalore,Savings,493289.0,56735.0,330.0,14392.0,Travel,High,2024-02-09 22:00:00,0
1959,55,Mumbai,Savings,317909.0,,539.0,26590.0,Utilities,Low,2024-02-09 23:00:00,0
1960,21,Delhi,Savings,790879.0,71263.0,662.0,20422.0,Utilities,Low,2024-02-10 00:00:00,1
1961,60,Pune,Savings,289850.0,33518.0,688.0,9154.0,Shopping,Low,2024-02-10 01:00:00,0
1962,42,Bangalore,Savings,675749.0,58140.0,598.0,29050.0,Utilities,High,2024-02-10 02:00:00,0
1963,49,Bangalore,Current,445200.0,55082.0,670.0,21840.0,Travel,Medium,2024-02-10 03:00:00,0
1964,28,Mumbai,Savings,410095.0,36535.0,398.0,23116.0,Shopping,High,2024-02-10 04:00:00,0
1965,31,Pune,Current,333499.0,57904.0,346.0,10478.0,Shopping,Medium,2024-02-10 05:00:00,0
1966,61,Bangalore,Savings,861507.0,54199.0,721.0,44097.0,Travel,High,2024-02-10 06:00:00,0
1967,57,Delhi,Savings,533224.0,52767.0,779.0,35521.0,Travel,Medium,2024-02-10 07:00:00,0
1968,34,Mumbai,Savings,503192.0,51852.0,361.0,36570.0,Travel,Low,2024-02-10 08:00:00,0
1969,50,Pune,Savings,,,408.0,21335.0,Utilities,Low,2024-02-10 09:00:00,0
1970,55,Mumbai,Current,402375.0,52726.0,848.0,4250.0,Travel,Low,2024-02-10 10:00:00,0
1971,41,Delhi,Savings,,60993.0,418.0,48435.0,Shopping,High,2024-02-10 11:00:00,0
1972,57,Pune,Savings,508450.0,58825.0,681.0,24267.0,Travel,High,2024-02-10 12:00:00,0
1973,25,Mumbai,Current,423178.0,49900.0,691.0,16014.0,Shopping,High,2024-02-10 13:00:00,0
1974,39,Hyderabad,Current,679946.0,61590.0,351.0,30002.0,Shopping,Low,2024-02-10 14:00:00,0
1975,34,Delhi,Savings,467202.0,61307.0,588.0,39005.0,Utilities,Medium,2024-02-10 15:00:00,0
1976,46,Delhi,Current,267030.0,61595.0,636.0,24723.0,Travel,Low,2024-02-10 16:00:00,0
1977,24,Delhi,Current,454775.0,42815.0,503.0,40343.0,Utilities,Low,2024-02-10 17:00:00,0
1978,45,Hyderabad,Current,537377.0,55878.0,537.0,37996.0,Travel,Medium,2024-02-10 18:00:00,0
1979,62,Hyderabad,Savings,365976.0,75206.0,681.0,12083.0,Travel,Medium,2024-02-10 19:00:00,0
1980,45,Bangalore,Savings,377811.0,56404.0,435.0,16915.0,Travel,Medium,2024-02-10 20:00:00,0
1981,38,Mumbai,Savings,418061.0,63236.0,706.0,36490.0,Travel,Medium,2024-02-10 21:00:00,0
1982,60,Bangalore,Current,683185.0,63341.0,,-7551.0,Travel,Low,2024-02-10 22:00:00,0
1983,28,Mumbai,Savings,426926.0,68348.0,661.0,23207.0,Shopping,High,2024-02-10 23:00:00,0
1984,59,Hyderabad,Current,714368.0,71173.0,680.0,7830.0,Shopping,Low,2024-02-11 00:00:00,0
1985,60,Hyderabad,Savings,407757.0,56517.0,553.0,19281.0,Travel,Medium,2024-02-11 01:00:00,0
1986,34,Bangalore,Savings,548752.0,41773.0,776.0,21414.0,Shopping,High,2024-02-11 02:00:00,0
1987,52,Pune,Current,433064.0,35626.0,413.0,20701.0,Utilities,High,2024-02-11 03:00:00,0
1988,58,Bangalore,Savings,613112.0,80354.0,319.0,18373.0,Utilities,Low,2024-02-11 04:00:00,0
1989,53,Mumbai,Current,332259.0,75405.0,827.0,11834.0,Utilities,Low,2024-02-11 05:00:00,0
1990,43,Bangalore,Current,611429.0,72987.0,444.0,52503.0,Travel,Low,2024-02-11 06:00:00,0
1991,35,Delhi,Savings,517080.0,76224.0,507.0,47410.0,Travel,High,2024-02-11 07:00:00,0
1992,53,Mumbai,Current,404001.0,56769.0,830.0,11055.0,Shopping,High,2024-02-11 08:00:00,0
1993,45,Mumbai,Savings,475067.0,47502.0,675.0,43985.0,Shopping,High,2024-02-11 09:00:00,0
1994,37,Pune,Savings,730078.0,40392.0,803.0,20206.0,Shopping,Medium,2024-02-11 10:00:00,0
1995,53,Hyderabad,Current,520677.0,38213.0,465.0,26550.0,Utilities,Medium,2024-02-11 11:00:00,0
1996,22,Mumbai,Savings,394591.0,84243.0,849.0,24241.0,Utilities,Low,2024-02-11 12:00:00,0
1997,34,Hyderabad,Current,319296.0,50137.0,480.0,17083.0,Utilities,High,2024-02-11 13:00:00,0
1998,60,Bangalore,Savings,,81097.0,743.0,36806.0,Utilities,Low,2024-02-11 14:00:00,0
1999,60,Delhi,Savings,529377.0,56262.0,631.0,26511.0,Shopping,High,2024-02-11 15:00:00,0
2000,59,Pune,Savings,604253.0,46475.0,802.0,19281.0,Travel,Low,2024-02-11 16:00:00,0
2001,26,Hyderabad,Savings,280666.0,38113.0,378.0,9345.0,Travel,Medium,2024-02-11 17:00:00,0
2002,26,Mumbai,Savings,324161.0,48237.0,695.0,14277.0,Utilities,High,2024-02-11 18:00:00,0
2003,23,Hyderabad,Current,672032.0,88365.0,402.0,5303.0,Travel,Medium,2024-02-11 19:00:00,0
2004,27,Mumbai,Current,549701.0,38316.0,701.0,25147.0,Travel,High,2024-02-11 20:00:00,0
2005,28,Hyderabad,Current,580010.0,102335.0,523.0,10640.0,Travel,Low,2024-02-11 21:00:00,0
